,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
The_Neutronium_Alchemist,0.08531923,0.06517668,0.13280623,0.055871125,0.095819786,-0.006198992,0.12165151,-0.019039314,0.054988015,0.069906384,0.103274144,-0.076242186,0.10660501,-0.032912686,0.007053592,-0.022905916,-0.1123786,0.019590251,-0.09574531,0.10300065,0.0795738,-0.11350971,0.008088763,-0.005264809,0.095755145,-0.035224583,0.05127391,0.06537282,-0.047792662,0.09371152,0.104697205,-0.08232086,-0.046584185,-0.09820935,0.108892836,-0.055051986,0.012271628,-0.03809349,-0.042977955,0.02144629,-0.027754176,-0.07220839,0.008437125,-0.013292397,-0.037749697,-0.10880655,0.117899664,-0.15274851,-0.07816226,-0.056109175,-0.07064751,0.061040305,0.15152866,0.0038285763,-0.11960894,-0.0037171545,-0.09995272,0.027456196,-0.10172686,0.08070445,0.115221374,-0.0656918,0.10523591,-0.012275013,-0.0023816677,-0.021986114,-0.10398447,0.017685028,-0.051256303,-0.054659344,-0.04271124,-0.17197202,0.0126759345,0.010451757,0.07161118,-0.07838704,0.03887462,-0.008292519,0.056758936,0.08180724,0.08963696,0.094427295,-0.11332517,0.11449506,0.12222914,-0.013709862,-0.06807076,-0.05400942,0.003875315,0.00071125396,0.022849843,-0.06467297,-0.19063021,-0.14505206,0.094157346,-0.027906556,0.01376111,-0.029451009,-0.030403769,0.054859128
The_Night_of_the_Triffids,0.04456523,0.13223399,-0.020333175,-0.04412613,0.058953535,0.0024931035,0.071966335,-0.055400677,0.09941833,0.039072163,-0.011727588,-0.14713939,0.11436075,0.060630705,0.017102757,0.007132566,-0.030482827,-0.005141045,-0.13856812,0.04080252,0.034892812,-0.05774067,-0.033665355,0.07319552,0.041819423,-0.034514576,0.15956241,0.1692866,-0.11564273,-0.016145973,0.05272312,-0.08340714,0.07955701,-0.025536863,0.07954784,-0.07959192,-0.029293414,-0.01367762,-0.14682771,0.009448412,0.073126696,-0.109172076,0.023278572,-0.00085491117,-0.075208455,-0.20125599,0.15579742,-0.11540584,0.016144732,-0.13726267,-0.029302726,0.095031776,0.04666655,-0.008624104,-0.021803964,-0.019866847,-0.010713132,0.0648077,-0.004685241,0.109701306,-0.0048040967,-0.144833,0.14127426,0.006604606,0.056444623,-0.14001705,0.0007586573,0.009736528,-0.17632502,-0.03320838,0.06957933,-0.100838095,-0.044752557,-0.04111136,0.02774084,-0.11624598,0.124745496,-0.003273095,0.09333999,0.05591454,0.026803132,0.038581684,-0.25803095,0.0522681,0.14077882,0.05320585,0.053903088,-0.039393757,-0.08025005,0.08935689,0.031149028,-0.14230014,-0.053676624,-0.09653088,0.1472974,3.6150093e-05,-0.032436922,-0.013343402,0.019143881,0.093695454
The_Outward_Urge,0.07709317,-0.010224833,0.10230762,0.18274407,-0.0885899,0.00580868,0.09212045,-0.04833795,0.0049308157,0.11321278,0.035456147,-0.030672332,0.08304622,0.065873496,0.00045292755,-0.092932545,-0.09445373,0.008210123,-0.13527003,0.106467344,0.09534925,-0.10637103,-0.015853848,0.029182589,0.05054111,-0.0035362446,0.12983887,0.13677639,-0.10800229,0.05624345,0.06951009,-0.06467904,0.054557696,0.041989762,0.07730919,-0.10620255,-0.12098756,-0.10269099,-0.08939528,0.01856125,-0.0062500117,-0.09095486,-0.015646242,0.021727389,-0.031962015,0.004950842,0.1463673,-0.14449432,-0.0519361,-0.094488546,-0.13722092,0.018197589,0.0998727,-0.072651885,-0.013491736,0.0036197118,-0.07673916,0.026446108,-0.063860275,0.06656285,0.02251127,-0.058479376,0.07070988,0.0078026187,0.0026600556,-0.0820904,-0.123388626,0.036265615,-0.058201604,-0.08199003,-0.04771334,-0.099938534,-0.038082324,-0.07621398,0.007968104,-0.097164236,0.08989856,-0.031530116,0.09440183,0.088983536,0.098283954,0.08717349,-0.10549699,-0.029237255,0.06729971,0.10361599,0.0954523,-0.11559039,0.07185332,0.028357297,0.10102938,-0.1198312,-0.10113307,-0.08583185,0.12163768,-0.0985022,-0.013015782,-0.010727398,0.039608706,0.10409646
The_Passion_of_New_Eve,-0.049157266,0.08644114,0.038619887,0.14711449,0.10214697,-0.0105089955,0.07724386,0.01794494,0.027791629,0.038415585,0.074697025,-0.09885798,0.1657329,0.09737388,0.08095366,-0.07163099,-0.14140195,0.01472717,-0.15820743,0.035172828,0.06239439,-0.041084796,-0.14895786,0.052581556,0.074507214,-0.114893444,0.10445341,0.12988745,-0.17990896,0.076241486,0.16927418,-0.035703376,0.007954418,0.025147678,0.14261559,-0.11225983,-0.08245506,-0.0061483462,-0.07431534,-0.026508236,0.116285995,-0.068319365,0.017127976,-0.003281879,-0.0011178076,0.024142629,0.13509975,-0.0057201446,-0.002559939,-0.14515753,0.016077558,0.07535412,0.10520204,-0.076163284,-0.13625473,0.018916342,-0.07688761,-0.04710829,-0.01406086,0.02079491,0.07492123,-0.11408561,0.17223445,0.107603565,-0.047433615,-0.11933734,-0.10209149,0.025790855,-0.06804868,-0.0143653825,0.025588112,-0.009035595,0.059700925,-0.0972174,0.08473523,-0.11818725,0.08005826,-0.08175928,0.1075517,0.07298529,0.08912793,0.13373548,-0.15948126,0.033350483,0.10495853,0.11164306,0.11425731,-0.015703224,-0.027001306,0.01317326,0.03925298,-0.12575868,-0.13873538,-0.0759699,0.06715466,0.030986032,0.0032509982,0.087319046,-0.0060034706,0.0976148
The_Poison_Belt,0.13500082,0.07819314,-0.00458227,0.079180166,0.12589797,0.009919193,0.08921415,-0.013211038,-0.00038816596,0.081678525,-0.021064403,-0.02085753,0.014967214,0.06801754,0.006674121,0.09547974,-0.08444532,-0.019613955,-0.07474561,0.09338454,0.059831418,-0.11710657,-0.07482737,0.1444057,-0.0039354037,-0.013762705,0.15139432,0.1535253,-0.09470334,0.08332078,0.07752882,-0.12374748,0.07306771,0.008717575,0.15512447,-0.10510032,-0.117324784,-0.14100415,-0.19285712,0.030031605,0.029222567,-0.07281005,0.08221064,0.048589252,0.041206397,-0.12051007,0.0031677184,-0.15849875,-0.055301208,-0.08109633,-0.15807562,0.059475128,0.004600248,-0.0038574876,-0.117311835,-0.0025712256,-0.09045155,0.010771913,-0.15976888,0.1011293,0.036383342,-0.0001732137,-0.0148823485,0.10527644,-0.02000749,0.0077194516,-0.11447002,-0.03409039,-0.039927896,-0.12324817,0.0480604,-0.05253404,0.010854136,-0.0812945,0.06247682,-0.055448763,0.12908365,0.006787628,0.12853803,0.117922135,0.11153466,0.059884958,-0.18618348,-0.013695948,0.08618039,0.06463498,-0.008030174,-0.08411877,-0.1814615,-0.014245298,-0.027182244,0.00079939095,-0.023169657,-0.07355103,0.020746825,0.0031833914,0.058298744,0.0045919926,-0.088845074,0.0672149
The_Postman,0.1289051,0.11204418,-0.07347383,0.010243339,0.1023225,-0.00450602,0.122823104,0.039683513,0.11556501,0.07180825,0.11775887,-0.093188226,0.018809168,0.08487809,0.10404778,-0.1212245,-0.08919343,-0.003051094,-0.080989376,0.123161994,0.07462738,0.0016827639,-0.08091176,0.015069965,0.056825984,-0.06686966,-0.05997645,0.047792386,-0.115005046,0.005781077,0.07761722,-0.13551258,-0.0019730635,-0.09948024,0.13656685,-0.029697534,-0.009093941,-0.09678181,-0.10331229,0.19380745,-0.016368255,0.046962425,-0.023039384,0.05699992,-0.06961897,-0.13284354,0.14308305,-0.03822172,-0.054101806,-0.07326848,-0.13247493,0.05687269,0.05823331,0.083252326,-0.09429672,0.03919179,-0.14258033,0.015392009,-0.06203153,0.0012377218,0.059019893,-0.10328311,0.048601195,0.05394555,-0.008219152,-0.004996591,-0.08086195,-0.008906706,-0.0780557,-0.092858404,-0.057042725,-0.02247155,-0.0033041178,0.0025226008,0.06301635,-0.07222601,0.14258492,-0.08968106,0.13029674,0.09739073,0.080959044,0.11567337,-0.053372152,0.051995173,0.15245622,0.061795905,-0.009583021,-0.07058192,-0.026054159,0.116866045,0.021418273,-0.08516613,-0.075975,-0.105378844,0.12901779,-0.005634644,0.055638514,0.079081744,-0.07025792,0.055855513
The_Right_Stuff_(film),0.04099897,0.03917238,0.082343005,0.04291835,0.076196566,-0.037742965,0.043316126,-0.05949366,-0.030109346,0.033315822,0.029880418,-0.027694345,0.032068953,0.034514055,0.021037575,-0.043746367,-0.01614685,-0.040969167,-0.09733113,0.046804458,0.11380165,-0.098367624,-0.11069775,0.085162394,-0.0084129125,0.008020546,0.06122761,0.06540689,-0.070174105,0.00028995748,0.038712434,-0.00551399,-0.031068964,-0.017741077,0.09897336,-0.034215204,-0.029336028,-0.023450242,-0.101526976,0.10723433,0.03763855,-0.022214828,0.013021711,-0.020835726,0.00985132,-0.08408035,0.06677632,-0.05526872,-0.004282422,-0.025304085,-0.0217176,0.0032876455,0.019843476,-0.050079387,-0.058396284,0.027842702,-0.031901818,0.08441371,-0.07965154,0.031160736,0.0148975,-0.029206995,0.058261074,0.051803365,-0.10187867,-0.04222338,-0.07498891,0.02455697,-0.036781497,0.01703758,0.017949486,-0.024700563,-0.008715423,-0.066331394,0.02228184,0.023162063,0.019671282,-0.042451404,0.0109627005,0.011239387,0.062644176,0.018949252,-0.03264808,0.05507114,0.011507254,0.043793242,0.054764073,-0.074861936,-0.05161484,0.061275218,-0.01879587,-0.06856037,-0.03718158,-0.072200574,0.034963436,0.023659624,0.0013426366,0.027582986,-0.011611684,0.019160626
The_Road_to_Mars,0.020194227,0.06678785,0.08248467,0.1680419,0.058480997,-0.026253667,0.07718348,0.007610043,0.038796347,0.07722032,0.09470507,-0.092941195,0.095959105,0.04725628,0.028116656,-0.11313802,-0.15067685,0.06826432,-0.10837957,0.115235075,0.114549145,-0.05901903,-0.07488637,0.11023304,0.08860389,-0.11092486,0.104776144,0.11809272,-0.10926797,0.042560544,0.05250306,-0.07788536,-0.0019154074,-0.022050075,0.036882065,-0.0778906,-0.090683535,-0.13069536,-0.017909335,0.062217593,0.119572155,-0.016446741,-0.055155057,0.03715076,-0.03797562,-0.08168473,0.1019025,-0.1792033,-0.04915343,-0.088424936,0.018166067,0.10803098,0.10316837,-0.102171354,-0.06915539,-0.047657408,-0.115571536,-0.007137702,-0.14344189,0.07669777,0.039885353,-0.13427638,0.12876895,0.09513707,-0.04626402,0.011198551,-0.11284868,0.08513389,-0.08792256,-0.05564713,-0.014419341,-0.10428375,-0.011631204,-0.067347266,0.14559983,-0.082033955,0.067583494,-0.059758365,0.057871107,0.11288886,0.1154798,0.09753897,-0.13696444,0.025949292,0.11461906,0.124304436,0.07099172,-0.08016067,0.12223897,0.08779732,0.04476733,-0.0011010616,-0.004651502,-0.07963819,0.11876265,0.056684148,-0.013151634,-0.05727362,-0.015277544,0.094310895
The_Scar,0.10582655,0.058471885,0.08663755,0.08814166,0.07096744,0.03140554,0.08284667,0.023342399,0.074486285,0.058726866,0.029570771,-0.07962473,0.043443345,0.13490349,0.09038493,-0.004733658,-0.13289295,0.021586912,-0.07351413,0.1040304,0.15283391,-0.03329091,-0.10599804,0.08875855,0.095733434,-0.10642733,0.050502423,0.10552031,-0.086393945,0.062538974,0.1335423,-0.06327043,-0.011992745,-0.054256145,0.05533065,-0.09372001,-0.0116036665,-0.10503929,-0.11248791,0.1513967,0.13753478,-0.08915758,-0.0185291,0.046947002,-0.070112705,-0.13141003,0.103625506,-0.062945604,-0.045954786,-0.14644977,-0.05911472,0.07958997,0.069317505,-0.032013103,-0.08322408,-0.02258297,-0.08600916,-0.018711466,-0.07501175,0.05340612,0.076878086,-0.035274826,0.0132513335,0.06832312,-0.0628024,-0.064853266,-0.111085884,0.050104782,-0.021451373,-0.07003369,-0.03757505,-0.066786595,0.07196665,-0.09483078,0.08082502,-0.06445506,0.12744151,-0.06479776,0.109929465,0.12410508,0.06573988,0.050123215,-0.08759778,0.06670298,0.08308106,0.07853786,-0.021595683,-0.11164194,0.023794096,0.108345576,0.062175047,-0.048439167,-0.106081426,-0.084117934,0.107613444,-0.008264317,0.03436985,-0.013770164,-0.021917753,0.08699602
The_Sentimental_Agents_in_the_Volyen_Empire,0.018099133,0.11869228,0.13983008,0.043717943,0.10627288,0.01796986,0.06201208,-0.14612025,0.098818175,0.09552478,0.12276747,-0.018184934,0.07222669,0.091673225,0.07369049,-0.08123592,-0.13917601,-0.00024458222,-0.04358163,0.11966474,0.0474763,-0.096888095,-0.035236202,0.09810635,0.034489598,-0.058827925,0.090459384,0.09090153,-0.073913746,0.13646923,0.058800243,-0.08927319,0.026126595,0.0036951888,0.10404561,-0.06597313,-0.06926247,-0.04334256,-0.056612838,0.09131512,0.08289717,-0.051414046,-0.10366812,0.044395875,-0.02210186,0.038229764,0.048124477,-0.113884,-0.075684056,-0.12816149,-0.030158581,0.08179251,0.13468435,-0.060796067,-0.017757785,-0.008099512,-0.071367204,0.18162334,-0.06275931,0.03718342,0.113703534,0.078949,-0.029167932,0.11443946,0.029801955,-0.11061778,-0.12375569,0.05690201,-0.008217761,-0.061833527,0.08051879,-0.05283333,-0.0057099047,-0.098785564,0.09801157,-0.093062,0.015026457,-0.040255707,0.10658681,0.06793625,0.09071883,0.12674274,-0.19761756,0.0072822077,0.05683122,0.14046413,0.04418634,-0.09324428,-0.090294644,0.05509012,0.11116716,-0.08191217,-0.013860083,-0.08188187,0.055912647,0.020825705,-0.004704022,-0.07182244,-0.08165561,0.12824985
The_Sparrow,0.061251868,0.05107704,0.090059295,0.037881725,0.09989962,-0.009239099,0.10594447,-0.010469703,0.030078977,0.07734568,0.08413969,-0.049801413,-0.060920887,0.0680277,0.030446071,-0.09001082,-0.14078088,0.023887416,-0.05450798,0.12208498,0.06434157,-0.046711933,-0.13182093,0.10229383,0.091461934,-0.05866303,0.08650035,0.09864114,-0.08348873,-0.027149606,0.09399522,-0.032755405,0.023695774,-0.06676265,0.064978115,-0.08335706,-4.2088657e-05,-0.1046894,-0.12137411,-0.008993596,0.087974645,-0.0625223,-0.057316452,0.053555932,-0.03770834,-0.11726506,0.10024496,-0.06827871,-0.05758915,-0.12239857,-0.07289756,0.12522024,0.11515085,-0.006310658,-0.13133515,0.002368151,-0.05939243,-0.029784676,-0.13010435,0.124948524,0.032604925,-0.11148324,-0.026439486,0.05524886,-0.046329275,-0.07945831,-0.10461283,0.0387684,-0.06557948,-0.09409919,0.043244686,-0.07045933,0.022514474,-0.091535226,0.13907179,-0.12641567,0.08080527,-0.033511635,0.05976212,0.050862875,0.05628701,0.1018799,-0.07420318,0.060827922,0.03338882,0.084531106,0.04475738,-0.08040516,-0.00925019,0.024506774,0.07301988,-0.08885941,-0.034949474,-0.06710094,0.07519875,0.056793895,-0.007967334,-0.010490295,-0.12386625,0.075436845
The_Throne_of_Saturn,-0.012161896,0.081492476,-0.0022872319,0.0773767,0.061943196,-0.019544387,0.0065304376,-0.060288485,0.08199022,0.039248824,0.030583955,-0.10784611,0.1717727,0.056002572,0.03527913,-0.0661987,-0.06668301,0.07453157,-0.12399388,0.1495064,0.18622538,-0.03126622,-0.038745806,0.09394357,0.08350114,-0.01996821,0.03928216,0.08295885,-0.13234025,-0.007362518,0.052782305,-0.09492769,-0.028393902,0.013435861,0.12733878,-0.08626128,-0.03630452,-0.13366365,-0.07649285,-0.02614144,0.058023505,-0.095550716,-0.051010534,0.03691127,-0.03077461,-0.026960444,-6.715578e-05,-0.12768549,-0.10915171,-0.021880088,0.019772869,0.09492483,-0.064366184,-0.0077973,-0.10864192,0.017686047,-0.026173096,0.05652595,-0.12486338,0.11157255,0.009213119,-0.11665486,0.16274616,0.08210091,0.049205385,-0.1251914,0.0024289435,0.06339015,-0.10567417,-0.12791991,-0.045117512,-0.11179868,0.07278032,-0.10526067,0.15288706,-0.13233578,0.027487217,-0.02572875,0.13319461,0.114316925,0.030440643,0.036132406,-0.044606756,0.037737552,0.09132946,0.042244177,0.08413404,-0.092143014,0.023689788,-0.019481145,0.10229082,-0.123307094,0.003754948,-0.09449067,0.14183035,0.029659826,0.026471063,-0.07574324,-0.05156554,0.019259177
The_Truce_at_Bakura,0.08368909,0.11232815,0.11905131,-0.023779107,0.075978085,-0.0075398725,0.059588887,-0.15157388,0.044647805,0.066208124,0.020961845,-0.07843718,-0.0009386796,0.03944905,0.018251142,-0.062975354,-0.02929552,-0.0142375175,-0.058822017,0.11237643,0.048543934,-0.17239557,-0.013281186,0.08308346,0.043424044,-0.07408578,-0.011550435,0.10423237,-0.095110714,0.07684195,0.08239527,-0.0681339,-0.07535016,-0.12922363,0.04676167,-0.10461284,0.0693661,-0.043727998,-0.107672706,0.16916497,-0.0061389366,-0.12162176,0.0065065855,0.05338087,-0.037887868,0.0007751964,0.11622379,-0.15936856,-0.061896715,-0.11383235,-0.08956163,0.08363099,0.09613507,0.003443947,-0.09148995,0.021362053,-0.10467841,0.16222692,-0.13675511,0.08181623,0.026616478,-0.060347375,-0.01638621,-0.02316935,0.024193974,-0.10262622,0.011187518,0.025603395,-0.12153292,-0.08554964,-0.029832719,-0.11605143,0.065803766,-0.10880203,0.058616497,-0.06500203,-0.026476396,-0.019987088,0.0656866,0.11055973,0.06288085,0.12516426,-0.0028695646,0.07725037,0.12591475,0.1469152,0.002760674,-0.032135043,-0.055980142,0.09059427,0.06360521,-0.01915247,-0.01193632,-0.103678964,0.09094793,-0.039321348,-0.031445786,-0.054249007,-0.1150323,0.10812653
The_Urth_of_the_New_Sun,-0.0029627234,0.115362234,0.13277975,0.16453552,0.08622624,-0.048730176,0.059357896,0.010105619,0.06641987,0.0361263,0.11235646,-0.02448144,0.05151217,0.05788157,0.10381841,-0.040578946,-0.10334558,0.018005872,-0.102554895,0.028162334,0.0041295257,-0.11339648,-0.035910722,0.105211936,0.12821549,-0.09704148,0.07437245,0.10483331,-0.119829506,0.08135395,0.08925432,-0.039133772,0.08908352,0.06040789,0.10168467,-0.03957818,-0.12621972,-0.08290794,-0.056890283,-0.026564617,0.049022343,-0.08580698,0.037171606,0.040118013,-0.06332909,-0.047543347,0.043897487,0.033290256,-0.119035676,-0.15544704,-0.02260711,0.14379598,0.13285407,-0.07590914,-0.08883975,0.048061535,-0.11548957,-0.035334025,-0.09254181,0.11314355,0.03574955,-0.017961776,-0.053857572,0.11023253,-0.01407256,-0.10915056,-0.090059526,0.06756817,-0.055183016,-0.034084737,0.13043457,-0.15033801,0.083730295,-0.06583265,0.08850478,-0.071664624,0.061979435,-0.06448806,0.13768594,0.097011134,0.12619491,0.075255446,-0.12883316,0.0018983799,0.0942366,0.081805125,0.016817793,-0.09328786,0.047774706,0.013759225,-0.006549489,-0.10386034,-0.11263177,-0.06393547,0.10820516,0.008283569,0.0486147,-0.15852939,-0.086999446,0.09988425
The_Walt_Disney_Company,0.0054439018,0.06463141,0.025120635,0.05383611,0.09182895,-0.018437173,0.012682734,-0.0928128,0.07207268,0.020441327,0.037394576,-0.024535434,0.049317896,0.0006010233,0.10463521,-0.0042304075,0.013091424,0.09242051,-0.08978072,0.027073454,0.06425154,-0.010726052,-0.057306025,0.07590202,0.033965234,0.023369959,0.032688122,0.012636722,-0.091088854,0.014052769,0.025281176,-0.027378637,-0.033917133,-0.06370709,0.076740876,-0.03804203,-0.018429803,-0.12421214,-0.05748108,0.10984769,0.060526,0.008147805,0.02727621,0.0136784185,-0.0023024352,-0.09441899,0.08567451,-0.08649311,0.022501232,-0.10814429,-0.0595697,0.006967783,0.08013886,-0.020204194,-0.04084911,0.06889632,-0.08729107,-0.0111716995,-0.07095781,0.091263495,0.087531194,-0.040902756,0.040548827,0.039098736,-0.0053862645,-0.07400783,-0.06661339,0.08646097,-0.0118412115,-0.0055854525,0.045489587,-0.036224805,0.04260817,-0.04299535,0.015178241,-0.11735957,-0.013744366,-0.0595872,0.028964505,0.10580829,0.03994508,0.014163596,-0.07579604,0.038990624,-0.010002239,0.029184379,0.07545879,-0.07523261,-0.0142087955,0.06082007,-0.018136915,-0.061330333,-0.05002331,-0.043614935,0.031168204,0.04408621,0.041212894,-0.045148008,-0.07993958,0.06029387
The_Wanderer,0.017071603,0.11558807,0.1224485,-0.01848708,0.067346506,0.0023868242,0.079428054,-0.0283785,0.05205388,0.103489555,0.019023,-0.09746371,0.17656544,0.028420685,0.03284538,-0.09848788,-0.09371842,0.01211489,-0.13156167,0.050608743,0.048464816,-0.06768195,0.0010483537,0.040976338,0.06981109,0.02846391,0.15432341,0.14271179,-0.07227997,0.055339996,0.00048301832,-0.06558935,-0.08192583,0.0063990057,0.06484627,-0.10194824,0.029978666,-0.09766918,-0.068216905,0.098251715,-0.017592423,-0.091413885,0.012783164,0.057259753,-0.05565087,-0.0028982218,0.17454526,-0.02091269,-0.07822881,-0.02041522,-0.049222324,0.05459556,0.13811634,-0.05997621,-0.10476344,-0.01841256,-0.060842913,-0.015723318,-0.09840311,0.11319802,0.010680443,-0.12637109,0.1885124,-0.034161657,0.028366392,-0.12983117,-0.06595352,0.043254495,-0.093582705,-0.026631214,-0.120561086,-0.08669068,0.028108357,-0.075597666,0.089919336,-0.050091393,0.08735255,-0.08839397,0.09658417,0.11491631,-0.025242122,0.12951866,0.006943559,0.046089325,0.08554249,0.1761321,0.0030304526,-0.14573759,0.010260973,0.07842758,0.093388155,-0.099641934,-0.091157064,-0.112821825,0.09431857,-0.029148923,-0.0057664304,-0.15658128,-0.026592249,-0.00806082
The_War_Machine,-0.009799178,0.11692553,0.035404112,0.05192672,0.10310531,0.021261185,0.059115753,-0.060270686,0.10870824,0.09960736,0.13463841,-0.090665124,0.17672746,0.061010756,0.027725065,-0.12431163,-0.12965629,0.018261695,-0.13677105,0.03786675,0.04601593,-0.11013911,0.022756688,0.018562539,0.0071275975,-0.05358554,0.13967144,0.1298779,-0.16703817,0.021798635,0.038381808,-0.083550885,0.08421537,-0.09000749,0.08437434,0.0032890504,-0.06021427,-0.058673564,-0.10206005,-0.026537094,-0.042859416,-0.098288015,0.0060143825,0.06401486,0.03840097,-0.022519184,0.024064064,-0.019081643,-0.15425994,0.030047407,0.018881084,0.0997079,0.020181892,-0.017243747,-0.04957683,-0.016601795,-0.029582947,0.040958684,-0.05268278,0.073042296,0.120462336,-0.09977687,0.16092013,0.042700455,0.02306892,-0.019184586,-0.10968508,0.04087068,-0.13264666,-0.06671567,0.012777911,-0.16064996,0.07872858,-0.06629532,0.023433663,-0.10875316,0.09822133,-0.080019504,0.14054124,0.10662244,-0.009713575,0.058099248,-0.122346506,0.114846244,0.07938948,0.028264228,0.06906782,-0.08792822,0.019684931,0.03509768,0.08407503,-0.07964825,-0.072457455,-0.104454085,0.10259508,0.106253915,0.04049067,-0.22003864,-0.1229964,0.006817252
The_Wheels_of_Chance,0.032022223,0.07947989,0.13409697,0.032728773,0.05540201,0.002565382,0.07100147,-0.0073791537,0.07007401,0.08721189,0.07842341,-0.115060315,0.14959316,0.036341183,0.021810653,-0.08277315,-0.0803364,0.0032365436,-0.08632887,0.10145512,0.010072023,-0.10323581,-0.051835503,0.10310507,-0.01780529,-0.07405541,0.03982047,0.11718881,-0.067568436,0.10917664,0.011551253,-0.09403586,0.0057685045,-0.039670505,0.059944816,-0.08929676,0.11323062,-0.092055425,-0.07856227,0.052937087,0.08688759,-0.025816614,-0.027375437,0.036222026,0.08975521,-0.008651816,0.15862967,-0.05556821,-0.106151626,-0.071481965,-0.024347026,0.056198765,0.14410871,0.03308195,0.013566257,-0.0050459695,-0.051212966,0.02703038,-0.033843752,0.0879237,0.1398189,-0.054346256,0.13968584,-0.043649677,0.0034620813,-0.0805052,-0.033824913,0.04795201,-0.01702317,-0.059553772,-0.036636297,-0.14367841,-0.014272219,-0.097862996,0.0219625,-0.10613771,-0.012525355,-0.039251033,0.08650141,0.099832326,0.029015915,0.07237225,-0.16259407,0.06634643,0.08919386,0.07077329,-0.01691002,-0.09621586,-0.03432282,0.053714614,0.046901103,0.01511105,-0.112485096,-0.1416987,0.08952249,0.12847483,-0.029266477,-0.057668645,-0.11114328,0.06057892
The_Wind_from_Nowhere,0.09555872,0.13512625,0.0730787,-0.01743797,0.09556616,0.00472371,0.09142911,-0.048839383,0.08004482,0.11174796,0.03201415,-0.0987855,0.046104815,0.10007026,0.078584895,-0.030126402,-0.08495212,0.08479805,-0.14041033,0.13620368,0.09693276,-0.07402485,-0.082686804,0.061268896,0.04676665,-0.04067792,0.115002476,0.10180057,-0.12742767,0.081782326,0.074630916,-0.073708504,0.0010167987,-0.019650865,0.061771467,-0.13709587,0.0017908307,-0.056429755,-0.15866105,-0.032684088,0.07810078,-0.114658915,-0.062505774,0.049770426,-0.039362796,-0.04778885,0.14422716,-0.12736915,-0.12439006,-0.15882622,-0.11988583,0.11218025,0.09676686,0.063607365,-0.0019003885,0.0051848586,-0.088926524,0.061974615,-0.06362706,0.06053627,0.004447374,-0.12824346,0.06617872,0.10144107,-0.10799184,-0.1499473,-0.10390193,0.059814975,-0.018358167,-0.074726045,-0.024067584,-0.08493586,0.048379976,-0.107067466,0.13372535,-0.08555004,0.10493405,-0.037135404,0.11757607,0.09827744,0.08262684,0.042851694,-0.076834545,0.052698664,0.102144025,0.09026132,-0.012734844,-0.09242459,-0.0035409287,-0.046332523,0.018747361,-0.114786424,-0.062275734,-0.12673853,0.05697822,0.002760575,-0.004869019,-0.04962246,0.0032885405,0.142367
The_World_Is_Round,-0.018174885,0.11316152,0.106986806,0.050611265,0.16967648,-0.0041415286,0.12447815,0.018465888,0.047335636,0.079702936,0.029381474,-0.09045905,0.12387975,0.068696745,0.07327161,-0.033655442,-0.069863535,0.048910227,-0.04202813,0.0821116,0.052491836,0.0026942526,-0.15025637,0.14983054,0.11325208,-0.03157175,-0.032522496,0.11716325,-0.11184553,0.10948729,0.06272649,-0.07406499,0.0039088093,0.0692968,0.03563356,-0.104334764,-0.04162909,-0.13886735,-0.109136514,-0.02370158,-0.018338554,-0.056842677,-0.019211994,-0.06451417,-0.020285493,-0.08235361,0.015258983,-0.0038442186,-0.12533575,-0.007411234,0.013860374,0.08925568,0.12942675,-0.015818125,-0.109246716,0.01419166,-0.14705454,-0.011221051,-0.11177141,0.12399833,0.009525336,-0.025637588,0.1406398,0.09743503,-4.3595748e-05,-0.1220243,-0.10859199,0.051072046,0.0042541125,-0.0973308,0.034323283,-0.083596155,0.060274106,-0.10550226,0.13107978,-0.022951737,0.008726468,-0.038101453,0.060660556,0.08035637,0.12319436,0.13044186,-0.14940985,0.0058090664,0.060814276,0.12851326,0.026213564,-0.11237227,0.012216355,-0.0035372418,0.11460768,-0.17749228,-0.03465151,-0.014920631,0.09617236,0.00041184764,0.074344724,-4.322399e-05,-0.15588164,0.018128384
