,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Roddy_Maude-Roxby,-0.12781657,-0.17093551,0.18605816,0.15557489,-0.15169625,-0.18152665,-0.16547582,-0.16540924,0.1409781,0.14686048,0.1816782,0.18315277,-0.19695011,-0.16673306,0.14222735,-0.14361028,0.18125372,-0.1616907,-0.117052205,-0.14429392,-0.14219424,0.19021259,-0.16477376,-0.14945729,-0.13438235,-0.1250852,0.13835974,-0.14464778,-0.16431764,0.13271314,0.18284823,-0.1541716,0.17134053,0.1830471,0.11844907,0.10542242,0.12008895,0.19856098,0.09273134,0.2067969,-0.18144697,0.12975709,-0.17287113,-0.20292135,0.15342815,-0.15838188,0.16638066,-0.1475759,-0.13676669,-0.12484656
Roderick,-0.16319187,-0.13682383,0.13492629,0.09034105,-0.11205837,-0.1860981,-0.15504868,-0.15838169,0.1428636,0.16756563,0.11720797,0.17393765,-0.13814989,-0.18419632,0.18314542,-0.13780715,0.16766003,-0.15710689,-0.15145461,-0.1321263,-0.1290927,0.15403056,-0.15373428,-0.1387934,-0.13544397,-0.15876926,0.14276713,-0.12192996,-0.15471415,0.111577794,0.13214879,-0.18573546,0.1472392,0.18204089,0.14107601,0.15512508,0.1779128,0.13636324,0.16171813,0.18188506,-0.16882984,0.14460893,-0.14123982,-0.17337053,0.18606803,-0.15387578,0.14760846,-0.15424977,-0.11867284,-0.16704579
Rodman_Philbrick,-0.1263547,-0.05671714,0.0263669,0.048532452,-0.017879814,-0.07599726,-0.06123218,-0.1183785,0.1363014,0.03321134,0.08800324,0.044802055,-0.05793743,-0.13483791,0.04051496,-0.09624969,0.0797253,-0.0677665,-0.08481499,-0.093502,-0.040084094,-0.0066370484,-0.1300031,-0.049349897,-0.04798836,-0.10643407,0.017204843,-0.08072217,-0.15209822,0.051329605,0.071160704,-0.11266244,0.02502056,0.052589826,0.07004225,0.08896061,0.06065321,0.07417299,0.08340868,0.09889903,-0.123102404,0.042920258,-0.07045121,-0.042217445,0.09175524,-0.123911664,0.10144493,-0.036405742,-0.07632139,-0.039875597
Roger_MacBride_Allen,-0.0727539,-0.03316563,0.12255781,0.032510377,-0.028883481,-0.12530674,-0.079821736,-0.08689252,0.088493176,0.055751644,0.1142814,0.124604896,-0.05176392,-0.1315048,0.068314455,-0.0070869564,0.078931,-0.14382097,-0.121650286,-0.115946926,-0.07629447,0.021848496,-0.08975855,-0.06515736,-0.05372557,-0.09099344,0.056442045,-0.05629362,-0.06692334,0.12493998,0.12628353,-0.15393308,0.051243965,0.034690544,0.021183023,0.079223305,0.040897984,0.04110213,0.019276474,0.06582962,-0.05334837,0.10010495,-0.061988983,-0.08680841,0.11209424,-0.124081835,0.11636865,-0.1348553,-0.058720745,-0.071278855
Roger_Martin_du_Gard,-0.0778272,-0.037766125,0.05271431,0.07835044,-0.04627241,-0.03599416,-0.13700636,-0.12608473,0.050886694,0.12675811,0.04271696,0.0643838,-0.11607438,-0.08747944,0.023046853,-0.10756708,0.13761224,-0.068075396,-0.05101722,-0.09213001,-0.07289263,0.07961249,-0.11624267,-0.027838832,-0.13624789,-0.0976941,0.08889673,-0.067542955,-0.11916983,0.03166176,0.12494161,-0.10227785,0.040865295,0.08103544,0.059862893,0.11662425,0.11233273,0.04050989,0.07902861,0.106544614,-0.097836144,0.058053873,-0.042040747,-0.07244885,0.11661653,-0.06483166,0.055109575,-0.046737958,-0.10579334,-0.053720787
Roger_Zelazny,-0.08274353,-0.057072386,0.05922356,0.09389894,-0.07907898,-0.12981416,-0.07758421,-0.07464952,0.09356262,-0.009513395,0.023761563,0.1059961,-0.029591002,-0.10448569,0.045915317,-0.09448244,0.058187734,-0.12553543,-0.14928456,-0.036317658,-0.049307592,0.057029888,-0.11073745,-0.034292843,-0.07641921,-0.065980345,0.039133027,-0.047022406,-0.11652872,0.10367184,0.1492084,-0.08620342,0.058057174,0.07539204,0.04203698,0.13420735,0.045433357,0.1475054,0.074258186,0.110479526,-0.10831761,0.07724347,-0.11361459,-0.08332274,0.10339095,-0.10848358,0.045812093,-0.053020246,-0.049386017,-0.14223759
Rogue_Wave_Software,-0.07541032,-0.087713666,0.11681432,0.07807241,-0.051888026,-0.12426681,-0.13774744,-0.0919692,0.07639352,0.09255013,0.10539278,0.11742227,-0.09176131,-0.11831929,0.086318694,-0.027924022,0.07934703,-0.13759983,-0.111611485,-0.10240083,-0.07778492,0.081809334,-0.05724938,-0.08622868,-0.09269992,-0.120786615,0.10324451,-0.08869133,-0.050529007,0.08752845,0.10547104,-0.1289226,0.09482774,0.053107716,0.0920725,0.08162969,0.10700468,0.03729615,0.042985797,0.052248236,-0.042767797,0.12311959,-0.06936766,-0.12282246,0.084468916,-0.10077054,0.11328527,-0.123694636,-0.10356427,-0.06434656
Rolandas_Paksas,-0.12527598,-0.106310554,0.1139909,0.12519719,-0.11722167,-0.089110404,-0.12432192,-0.056873888,0.11909005,0.087953106,0.099316016,0.05943879,-0.11271219,-0.06351414,0.103608645,-0.021507839,0.09035158,-0.09108129,-0.11699596,-0.04469467,-0.1027538,0.1240336,-0.086014874,-0.109348826,-0.067127496,-0.07914569,0.019077836,-0.12015873,-0.015900455,0.05380254,0.04406735,-0.08392735,0.046500705,0.137055,0.11241776,0.13837881,0.12968607,0.11152801,0.10697047,0.10157297,-0.03973031,0.13225493,-0.07088857,-0.09327729,0.014138899,-0.022525962,0.11020993,-0.13770033,-0.08825091,-0.13407615
Romain_Rolland,-0.08097414,-0.0076246033,0.13476002,0.04250958,-0.10074546,-0.05070183,-0.07281388,-0.102029316,0.0710934,0.0648127,0.09884059,0.06955235,-0.044341743,-0.05211889,-0.006971491,-0.07493012,0.14521265,-0.080929175,-0.021077385,-0.13883659,-0.12755218,0.06778994,-0.105886884,-0.05796813,-0.04312425,-0.013674551,0.07125227,-0.031878367,-0.12186132,0.100904204,0.1370552,-0.11676551,0.049780942,0.096852854,0.037271623,0.10644946,0.057572637,0.08195283,0.04563282,0.08017848,-0.13679938,0.067312844,-0.06863431,-0.057681747,0.13113853,-0.032759707,0.04364542,-0.11750425,-0.024869017,-0.124050364
Ronald_Cheng,0.007478366,-0.05709427,0.054244623,0.040758334,-0.09756036,-0.098085396,-0.08190459,-0.046669476,0.020621764,0.11871795,0.04221776,0.105574824,-0.05160473,-0.03131827,0.013497396,-0.101318404,0.03463384,-0.10931086,-0.03842008,-0.09019408,-0.0948923,0.09716248,-0.039691985,-0.0540321,-0.094455704,-0.030415535,0.14515263,-0.022573192,-0.10330094,0.08206811,0.18608488,-0.051869705,0.12400818,0.08324812,0.029797588,0.046183527,0.07046847,0.04363473,0.014660036,0.032827277,-0.08285328,0.07450445,-0.048932977,-0.07875494,0.11344862,-0.054167397,0.011995034,-0.050128184,-0.0791971,-0.0658293
Roscoe_Arbuckle,-0.07717358,-0.15449257,0.06232428,0.13536125,-0.052862227,-0.0707179,-0.094502404,-0.08046238,0.05081417,0.039075255,0.039026722,0.11939283,-0.033314675,-0.11007481,0.094247974,-0.052911732,0.06149264,-0.08354166,-0.10699188,-0.009323942,-0.021972314,0.12646262,-0.09005882,-0.052223373,-0.11633221,-0.0509095,0.10022579,-0.063163415,-0.041075803,0.09052655,0.071635105,-0.06127749,0.11243201,0.13721542,0.066859365,0.054997325,0.06002965,0.114986084,0.09062238,0.042033345,-0.0512317,0.06585316,-0.13184038,-0.14760625,0.11349112,-0.10218476,-0.00672103,-0.056023236,-0.044826046,-0.14349844
Rose_McGowan,-0.0754612,-0.077947706,0.19842124,-0.03059007,-0.154361,-0.16982739,-0.15329173,-0.095672145,0.10915966,0.06355441,0.16914009,0.07930531,-0.13384484,-0.15468624,0.119595975,-0.1013452,0.124919385,-0.05261771,-0.0600276,-0.13314517,-0.0976696,0.15850726,-0.07114799,-0.17277713,-0.15368265,-0.07327636,0.07391832,0.021864451,-0.10140734,0.04860708,0.04303244,-0.17860724,0.093197145,0.16257061,0.12899859,0.15544993,0.13185278,0.17176788,0.15157019,0.093065694,-0.13073556,0.1517205,-0.15911378,-0.13052058,0.08227178,-0.13698502,0.13919145,-0.1573624,-0.12441997,-0.15428583
Roshon_Fegan,-0.08821194,-0.11664572,0.19171941,0.12222011,-0.15389791,-0.17774327,-0.12301025,-0.16410385,0.17413145,0.18577126,0.16453338,0.15127707,-0.16507165,-0.12787169,0.12859027,-0.13511622,0.19653074,-0.19145799,-0.14288414,-0.11404483,-0.11581583,0.17301686,-0.17867394,-0.15974432,-0.1962541,-0.1174533,0.17380968,-0.14812657,-0.15218745,0.16077493,0.08449176,-0.19578676,0.18162481,0.17353158,0.1943447,0.20907564,0.16735436,0.1726255,0.08690455,0.13936444,-0.19085237,0.1540415,-0.12659213,-0.11547488,0.14453612,-0.19222783,0.14013876,-0.1544501,-0.1390278,-0.16061614
"Roswell,_Georgia",-0.071346074,-0.081865795,0.046160128,0.16148469,-0.14735936,-0.13232416,-0.14851762,-0.0929792,0.07589119,0.19103004,0.12725073,0.1313398,-0.012719004,-0.16375396,0.16135213,-0.06214616,0.08188316,-0.16567223,-0.2241758,-0.100604,0.020870382,0.14971751,-0.16204968,-0.09939755,-0.17581463,-0.14143132,0.11297743,-0.025377525,-0.17108983,0.1614088,0.100907855,-0.021519264,0.11112665,0.17818864,0.13767505,0.17595856,0.16259645,0.15194206,0.13726933,0.16325489,-0.15271752,0.09405287,-0.12356047,-0.13213621,0.08361746,-0.15516812,-0.022240464,-0.04848179,-0.120344445,-0.20321004
Rowan_Atkinson,-0.034436077,-0.15210867,0.16610497,0.1545373,-0.16956544,-0.18140441,-0.15172885,-0.16889493,0.14434463,0.14019866,0.15340942,0.21860375,-0.1827381,-0.109991424,0.16800226,-0.14676423,0.18006244,-0.2098877,-0.15663971,-0.19266686,-0.12113361,0.16022946,-0.1848064,-0.15059619,-0.14524089,-0.14966823,0.19482586,-0.1640066,-0.14119494,0.09372733,0.09991522,-0.124408804,0.16681738,0.15351193,0.18941492,0.22172064,0.17094827,0.15570228,0.17078143,0.17940028,-0.15286815,0.13850106,-0.12639697,-0.12267845,0.18666479,-0.17743118,0.19430833,-0.1514127,-0.1604057,-0.1778755
Roy_Orbison,-0.06024883,-0.13442528,0.0777507,0.044552453,-0.112352,-0.11868482,-0.079938725,-0.05799401,0.084973626,0.04536822,0.0458215,0.12377978,-0.030143771,-0.08717664,0.047005985,-0.10825502,0.07951968,-0.061926752,-0.078393325,-0.055249274,-0.05635247,0.102369115,-0.03554116,-0.0806028,-0.044254437,-0.040529452,0.101878114,-0.037711553,-0.10551745,0.09922908,0.14033645,-0.068731904,0.11697816,0.09102544,0.07233535,0.08071959,0.11006653,0.1404427,0.12582804,0.07294113,-0.106288545,0.109904274,-0.11871311,-0.0919412,0.11643684,-0.04104004,0.017658362,-0.05025939,-0.04538808,-0.14536615
Royston_Langdon,-0.1152715,-0.111314505,0.112082906,0.048091285,-0.057017066,-0.058266804,-0.09534822,-0.07832587,0.060512565,0.10532418,0.12274319,0.12103038,-0.06628669,-0.09541589,0.07665383,-0.04262959,0.12669826,-0.051192526,-0.047028743,-0.075814635,-0.07240124,0.10442158,-0.06440344,-0.08907934,-0.040251117,-0.02539622,0.10923931,-0.07228825,-0.056965806,0.09830514,0.04604455,-0.07659178,0.108763896,0.13586727,0.13765725,0.048724093,0.058739945,0.09265582,0.08548652,0.041390516,-0.05324723,0.10722515,-0.12226678,-0.09424953,0.11120921,-0.043812808,0.027030021,-0.1034849,-0.010882422,-0.16411844
Ruben_Studdard,-0.12768869,-0.14531636,0.16186555,0.20847464,-0.1408482,-0.14858851,-0.09658664,-0.19119036,0.13744156,0.18640742,0.16879594,0.15240732,-0.14274201,-0.14867239,0.12127244,-0.1729573,0.1774495,-0.19562596,-0.10626369,-0.14718321,-0.14536119,0.1376609,-0.13406406,-0.15973398,-0.18978807,-0.15126382,0.16633996,-0.12698573,-0.12327142,0.18881774,0.082603455,-0.16901891,0.12834404,0.15241788,0.18457465,0.1894202,0.10947935,0.18178636,0.13562767,0.16423899,-0.17342846,0.15177983,-0.16136838,-0.13247168,0.16647463,-0.16219749,0.18156281,-0.15402217,-0.12405399,-0.12137287
Rudyard_Kipling,-0.10854707,-0.035239432,0.041434146,0.08066044,0.011841165,-0.023650909,-0.065326445,-0.1597312,0.05756685,0.05902753,0.10079751,0.018647347,-0.055311337,-0.10941071,0.012664376,-0.079902716,0.09446442,-0.059872482,-0.014968869,-0.08782198,-0.04905917,0.030965684,-0.16358177,-0.018414129,-0.07377194,-0.0646702,0.070585296,-0.07698685,-0.10434043,0.05144315,0.064272024,-0.083635405,0.022801913,0.07597265,0.04183476,0.050366104,0.03508204,0.034093216,0.030628119,0.03814199,-0.10681476,-0.0020640325,-0.07422392,-0.06688385,0.112551674,-0.12816323,0.02072049,-0.08598209,-0.08599029,-0.04988495
Russell_Brand,-0.120128505,-0.1612683,0.13636729,0.17990983,-0.22666529,-0.16394106,-0.16434523,-0.12430448,0.19203146,0.21082939,0.122908205,0.09107805,-0.16463007,-0.14389962,0.14378631,-0.0934342,0.20047534,-0.15478298,-0.15079051,-0.14852875,-0.10062415,0.19145395,-0.1601416,-0.17169772,-0.16610299,-0.14979419,0.15998755,-0.14485751,-0.09145592,0.17726623,0.15753879,-0.19262546,0.13832496,0.15908268,0.15007697,0.18449396,0.16988628,0.13763946,0.19919951,0.17325488,-0.1213901,0.11094942,-0.14474593,-0.1512963,0.15896621,-0.15783247,0.113256246,-0.15870759,-0.15845357,-0.14000618
Russell_Hoban,-0.090203814,0.009408338,0.10935426,0.097342096,-0.08440625,-0.06506882,-0.09031382,-0.104850866,0.06860679,0.03856198,0.059365492,0.053950667,-0.07121545,-0.063066505,0.012599062,-0.06635207,0.10316813,-0.13380502,-0.056234848,-0.10804314,-0.112751886,0.0472692,-0.13770033,-0.0360291,-0.079497926,-0.049028274,0.04954102,-0.069620624,-0.091138065,0.08238888,0.15326315,-0.13831235,0.035629194,0.069347285,0.02936499,0.14170074,0.0560026,0.07426595,0.020266367,0.09614538,-0.13091108,0.056142833,-0.059134275,-0.084934846,0.1094438,-0.069568664,0.04796376,-0.1242177,-0.044645492,-0.12148759
Russia,-0.15302731,-0.056741413,0.18133076,0.13350815,-0.09437816,-0.14748378,-0.15712413,-0.014043183,0.15914766,0.14997497,0.09560446,0.10337546,-0.15085095,-0.04881696,0.0665725,-0.094191305,0.17155993,-0.047733214,-0.17274736,-0.18240945,-0.11034347,0.110291876,-0.14071557,-0.11856901,-0.11385563,-0.09568237,0.1168076,-0.060876068,-0.041193966,0.14234665,0.12461458,-0.09228566,0.16552286,0.17560385,0.15123993,0.19983402,0.1467407,0.13639855,0.07458955,0.18430838,-0.042084057,0.053844698,-0.17112422,-0.16751418,0.089297235,-0.002856566,0.13759388,-0.13837719,-0.15105316,-0.16945456
Rutherford_B._Hayes,0.000102958555,-0.06818104,0.02574711,0.08472924,-0.056591943,-0.15999922,-0.080170825,-0.038668852,0.058421623,0.09210478,0.024483891,0.13259831,-0.04541562,-0.070919216,0.07148192,-0.08537177,0.0032562513,-0.1441438,-0.09431965,-0.06599035,-0.05042965,0.06921399,-0.025376549,-0.048119314,-0.12864129,-0.078015156,0.11871506,-0.048672464,-0.0776254,0.061252303,0.17077322,-0.07016121,0.1083402,0.054468058,0.054132257,0.04897703,0.0346617,0.05367798,0.032814,0.05247527,-0.060536936,0.078738384,-0.06202524,-0.09060927,0.061617684,-0.11985164,0.0701199,-0.04894646,-0.0824288,-0.060701694
Ruud_Lubbers,-0.1492438,-0.13357376,0.10715451,0.13770872,-0.061374266,-0.043848824,-0.115940966,-0.074571654,0.054076567,0.10600112,0.122000225,0.08728056,-0.08463066,-0.07398366,0.13076022,-0.00022747829,0.104829155,-0.045708917,-0.09536366,-0.033953525,-0.07429383,0.13946277,-0.100076154,-0.073734954,-0.07428422,-0.05422422,0.042726625,-0.13912287,0.0034610543,0.06755134,-0.0034395803,-0.061261144,0.067935824,0.15431581,0.13024011,0.06821924,0.06172783,0.09426863,0.07781513,0.08310496,-0.016779248,0.10988962,-0.07806324,-0.105751,0.038800895,-0.052284386,0.052732058,-0.13657084,-0.033674832,-0.14713186
Ryan_Phillippe,-0.045826677,-0.107307546,0.012231913,0.058595944,-0.036522217,-0.04805034,-0.04502976,-0.08251771,0.04067488,0.10908309,0.051592536,0.14706466,-0.011344874,-0.06990735,0.047487237,-0.12627858,0.0686577,-0.022953639,-0.040221207,-0.045970164,-0.040423278,0.08277592,-0.048160277,-0.017418835,-0.09784156,-0.022242267,0.13216127,-0.054557193,-0.09574212,0.04739305,0.10825913,-0.020804552,0.09318179,0.0808886,0.11685201,0.011801278,0.023230681,0.11624443,0.06432321,0.053431265,-0.07149631,0.060977172,-0.067929156,-0.043007243,0.12445451,-0.094195835,0.025968693,-0.024634363,-0.015356428,-0.09611728
Ryutaro_Hashimoto,-0.05990213,-0.037465993,0.04525451,0.12843144,-0.12973474,-0.09562549,-0.06965233,-0.071906924,0.14200185,0.12754756,0.07269791,0.0870607,-0.088835016,-0.03096993,0.0827334,-0.036273915,0.05605123,-0.084367074,-0.07907819,-0.075242944,-0.14588265,0.09201289,-0.040555384,-0.07886533,-0.09149851,-0.041347038,0.03665345,-0.14372222,-0.04083028,0.019946523,0.08946047,-0.048471265,0.03111676,0.122827545,0.13654901,0.07305007,0.06180008,0.123066165,0.044914097,0.13455078,-0.03698522,0.10948306,-0.043384153,-0.038977843,-0.028938247,-0.04686528,0.13809492,-0.13498801,-0.038211443,-0.14019641
S._Fowler_Wright,-0.06878372,-0.05019055,0.115032785,0.04564829,-0.030636514,-0.12124353,-0.09169598,-0.0819029,0.085899994,0.049058802,0.11320307,0.1239581,-0.062070876,-0.13282597,0.058922503,-0.03233014,0.06433666,-0.12782681,-0.12133367,-0.09855572,-0.07841533,0.029911852,-0.08525341,-0.08626676,-0.057124868,-0.09686019,0.055550795,-0.0525187,-0.0661305,0.11841459,0.13256025,-0.14396779,0.050471324,0.047107883,0.03447998,0.09081783,0.034047216,0.046758797,0.016007105,0.06254336,-0.04555422,0.09671424,-0.06510412,-0.06980688,0.10917648,-0.11988951,0.12737691,-0.12874484,-0.058608282,-0.073224805
SAP_AG,-0.031974606,-0.15387945,0.056386013,0.022677435,-0.07408093,-0.1305087,-0.084167585,-0.027113553,0.047693856,0.06860562,0.055894904,0.1278908,-0.030691942,-0.07249127,0.062244605,-0.07512173,0.034769807,-0.07955308,-0.0849946,-0.065126464,-0.05043077,0.0894967,-0.04189572,-0.089168064,-0.056063723,-0.04625001,0.11677674,-0.01664808,-0.06408427,0.12651621,0.14300379,-0.07700955,0.11013197,0.07373998,0.053023655,0.061972894,0.09411345,0.055589873,0.07725369,0.029151054,-0.05510343,0.10815443,-0.09682391,-0.1049516,0.12812579,-0.056374554,0.03866111,-0.047513135,-0.07248713,-0.07901549
SCO_Group,-0.033229675,-0.06816824,0.025207281,0.080795676,-0.045612175,-0.14712267,-0.061442062,-0.08501549,0.10338726,0.08962124,0.090737656,0.07186464,-0.07950717,-0.08792466,0.08164457,-0.07480735,0.0056826402,-0.14245434,-0.048500683,-0.14552036,-0.057009466,0.0076227603,-0.03958296,-0.101905584,-0.050420277,-0.100947134,0.09281251,-0.11776957,-0.0963044,0.027958088,0.08215267,-0.11552145,0.10203252,0.048572082,0.11886244,0.027602108,0.04627456,0.03230417,0.029375175,0.027125714,-0.0601381,0.052951723,-0.07432795,-0.06483814,0.014495393,-0.144715,0.1255302,-0.094067015,-0.076200716,-0.029668245
SIMULIA,-0.085974,-0.05299698,0.069183804,0.039165348,-0.0029419183,-0.14058068,-0.05770415,-0.08002876,0.104396984,0.035467714,0.13339914,0.06554271,-0.049948715,-0.14369202,0.06544242,-0.03486313,0.04900788,-0.13340232,-0.08687362,-0.11921224,-0.046935156,-0.008797981,-0.11412313,-0.09644752,-0.016122032,-0.118924946,0.033321768,-0.08538637,-0.084647216,0.08937223,0.07568665,-0.14957619,0.053944834,0.027227372,0.0350471,0.04324986,0.039435882,0.047259696,0.025312552,0.037699416,-0.06187193,0.0633499,-0.092473485,-0.0754991,0.0773982,-0.12301475,0.1247108,-0.109192125,-0.07099141,-0.03988939
SNP_Schneider-Neureither_&_Partner_AG,-0.13478737,-0.034241434,0.11327674,0.07390151,-0.062888905,-0.10695617,-0.08129756,-0.12219584,0.14829732,0.022641294,0.087459214,0.11087724,-0.06541559,-0.12087393,0.05503858,-0.04696973,0.11651659,-0.1283662,-0.1227784,-0.080271386,-0.08360454,0.0403407,-0.104052365,-0.0632411,-0.07205085,-0.07513192,0.04441558,-0.08676988,-0.10546968,0.08951134,0.117926694,-0.13469847,0.041410122,0.07782015,0.059211314,0.12909453,0.051246833,0.13147826,0.059963387,0.11595761,-0.10906995,0.08860616,-0.09974622,-0.073791936,0.098610885,-0.11506867,0.104726486,-0.13769889,-0.019422859,-0.14285226
SPL_WorldGroup,-0.14797509,-0.14285369,0.13033563,0.069370314,-0.11177554,-0.17987427,-0.047546413,-0.16592973,0.23051742,0.22360271,0.037831265,0.07942942,-0.16033207,-0.15420845,0.18107353,-0.13325356,0.0776893,-0.105566174,-0.06848769,-0.12946798,-0.16327761,0.111758634,-0.124032944,-0.14901808,-0.02695223,-0.110889025,0.16380529,-0.1014582,-0.19719142,0.0805359,0.06397469,-0.1986793,0.21553923,0.2004326,0.19582649,0.041311286,0.19514774,0.1412071,0.20065604,0.016672004,-0.24084623,0.13937815,-0.20956971,-0.17609419,0.16561711,-0.17267303,0.10224521,-0.18411897,-0.09837599,-0.0386862
SRI_International,-0.06452407,-0.019279256,0.032242566,0.07436526,-0.06590956,-0.13434371,-0.044908058,-0.12635787,0.15447342,0.03358528,0.07533902,0.0600509,-0.046953935,-0.09146027,0.027381003,-0.090886556,0.039180137,-0.13911949,-0.059107542,-0.11502616,-0.064484335,0.0004890314,-0.092727855,-0.053354077,-0.0440854,-0.0704487,0.044965316,-0.12534179,-0.13298094,0.045756478,0.0931192,-0.11783209,0.03707593,0.058024015,0.08743542,0.048021477,0.031733993,0.09509554,0.036364764,0.08732671,-0.13148583,0.026659552,-0.08734316,-0.038315114,0.020203277,-0.1355641,0.122477435,-0.11704965,-0.04038139,-0.08012736
SSA_Global_Technologies,-0.102877766,-0.14293194,0.062166855,0.038191523,-0.06774882,-0.0974258,-0.05297551,-0.062821485,0.07406978,0.06701647,0.1245151,0.054270186,-0.08301715,-0.0797676,0.049588706,-0.09605616,0.058055177,-0.053074043,-0.036044214,-0.13938372,-0.07461276,0.050053068,-0.07203381,-0.12313305,-0.006475287,-0.05132114,0.07582876,-0.07093808,-0.12587334,0.066213146,0.0340466,-0.11059774,0.11362718,0.13497674,0.13524246,0.033655908,0.14116459,0.0884315,0.12061882,0.047612265,-0.12256653,0.08977033,-0.11735375,-0.0688662,0.07766437,-0.05466511,0.06910395,-0.07287829,-0.05609,-0.07709834
Saba_Software,-0.10884009,-0.11276813,0.020720307,0.06060804,-0.014514794,-0.06803351,-0.075381935,-0.11633533,0.09631656,0.08540699,0.07574113,0.0555195,-0.10681026,-0.12717368,0.06987241,-0.09341953,0.07253601,-0.052999124,-0.06848551,-0.08665098,-0.030138148,0.03547855,-0.11354329,-0.06746355,-0.06234433,-0.12284651,0.056652986,-0.087965354,-0.12435779,0.0312717,0.057020348,-0.08907838,0.057283342,0.07294101,0.12635367,0.07387006,0.119251624,0.07342767,0.12217733,0.08599277,-0.1063811,0.07581661,-0.059062682,-0.06301437,0.08551362,-0.12078774,0.08909058,-0.029755909,-0.08141526,-0.025970593
Sacramento_Kings,-0.1548146,-0.09382433,0.17065093,0.15692218,-0.07188221,0.0041000866,-0.19920485,-0.2390499,-0.0011352978,0.07213911,-0.029804133,0.15651867,-0.16243349,-0.20133434,0.08856661,-0.06901593,0.16372442,-0.08724238,-0.09636928,-0.18391566,-0.19416225,0.13398372,-0.15191348,-0.21948352,-0.13902023,-0.11311383,0.13213961,-0.10288547,-0.02245926,0.10271527,0.00486513,-0.0065452727,0.13416524,0.16395354,0.094759345,0.0027339188,0.020139622,0.16218935,0.1489449,0.09707235,-0.073434435,0.19246095,-0.19237421,-0.1942845,0.13503015,-0.17515425,0.15707092,-0.16395944,-0.13714269,-0.16584647
Saddam_Hussein,-0.03313548,-0.07746074,0.052698035,0.14021747,-0.15855622,-0.089204915,-0.037520275,-0.028914953,0.10783064,0.0550488,0.0048015225,0.06936563,-0.039254576,-0.0046557123,0.0847061,-0.09070629,0.018428437,-0.061644595,-0.103304036,-0.016410481,-0.10127944,0.121581234,-0.049789105,-0.044463657,-0.08979639,-0.012943219,0.033293437,-0.10969128,-0.030383453,0.019176977,0.12855932,-0.033471983,0.040331915,0.11424787,0.08864937,0.10088147,0.060662612,0.17333288,0.08620451,0.1470834,-0.037064698,0.0869131,-0.0610202,-0.05802722,-0.0024701976,-0.047318216,0.062435735,-0.042340662,-0.06461196,-0.14413168
"Saginaw,_Michigan",-0.16221403,-0.10908531,0.10969227,0.15135688,-0.13044524,-0.0016452638,-0.1911922,-0.1314066,0.118492715,0.15784153,0.118907966,0.107801236,-0.1382218,-0.058530852,0.117517896,-0.09715268,0.15189087,-0.023180107,-0.14795002,-0.08892953,-0.08423413,0.15823016,-0.024812533,-0.023528595,-0.15676442,-0.12455907,0.17032175,-0.038737502,-0.08405065,0.22998315,0.06982433,-0.074410975,0.08557647,0.04911108,0.13563813,0.1450276,0.18306659,0.07713066,0.18969719,0.15275162,-0.12850069,0.062050972,0.012423566,-0.09400575,0.10317954,-0.13493429,0.15122944,-0.047345087,-0.07999961,-0.11150557
Saint-John_Perse,-0.09808403,-0.08799862,0.04672675,0.0731565,-0.033951722,-0.06991456,-0.13921642,-0.122503914,0.10174905,0.12340008,0.062344264,0.10845655,-0.11323418,-0.13293163,0.070563726,-0.09386657,0.13720906,-0.06449778,-0.10214588,-0.06415343,-0.054502033,0.06618529,-0.09610426,-0.042561468,-0.13316014,-0.11188382,0.064741075,-0.07922854,-0.12087726,0.047681414,0.10813176,-0.096437566,0.056703933,0.06318227,0.109894335,0.116879046,0.10972361,0.07948615,0.10077783,0.12845986,-0.09359788,0.09100319,-0.051127087,-0.058802392,0.10330759,-0.103747904,0.105797276,-0.033362728,-0.09401252,-0.049621273
Salesforce.com,-0.08317569,-0.025475726,0.11939182,0.04711927,-0.03697926,-0.10505574,-0.09243123,-0.09264607,0.09211468,0.0601909,0.1148018,0.12657979,-0.068283275,-0.13168758,0.060860313,-0.010856713,0.07584019,-0.1376178,-0.124674685,-0.09807899,-0.08090163,0.029364746,-0.09028761,-0.07350444,-0.06209269,-0.103159264,0.052280683,-0.063489154,-0.07426397,0.10109863,0.1347181,-0.13642873,0.052454874,0.021398565,0.032777015,0.08667002,0.02439022,0.041750673,0.018906768,0.066741906,-0.046056677,0.09295779,-0.07213591,-0.08307181,0.100630425,-0.11657931,0.12947188,-0.13803495,-0.05425643,-0.06570468
Salt_Lake_City,-0.16688865,-0.15269287,0.10776594,0.07830137,-0.13010895,-0.17933589,-0.1684139,-0.11997485,0.14059748,0.121091425,0.11751547,0.14792515,-0.13471001,-0.13682383,0.15637048,-0.16275544,0.16722007,-0.12624963,-0.10124984,-0.11470625,-0.07388697,0.17329384,-0.090987325,-0.13519391,-0.09982233,-0.07778726,0.19467102,-0.111748144,-0.16532871,0.15512942,0.1258722,-0.19022003,0.120326035,0.14132175,0.13698967,0.14124046,0.18070683,0.19661835,0.18500675,0.13576832,-0.16837673,0.10818836,-0.20909461,-0.12302755,0.192459,-0.115317985,0.16733554,-0.1876639,-0.123654954,-0.16105121
